s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.3352676E+003, 3.6768603E-001,-3.2714385E-002,-3.2015407E-001,-8.7803205E-003,-4.5605394E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9713136E-003, 6.0326974E-003, 1.0445772E-005, 1.0445772E-005
 1.3362751E+003, 3.6153581E-001,-3.2834498E-002,-3.2642263E-001,-9.6489896E-003,-4.5858071E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6150612E-003,-7.3748953E-003, 1.0407976E-005, 1.0407976E-005
 1.3372842E+003, 3.6060377E-001,-3.1550531E-002,-3.2494267E-001,-9.3230556E-003,-4.5556782E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2143697E-003,-5.2170486E-003, 1.0369889E-005, 1.0369889E-005
 1.3382776E+003, 3.5738518E-001,-3.2054517E-002,-3.2641620E-001,-9.0528301E-003,-4.5406353E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0974266E-003,-1.0142905E-002, 1.0331343E-005, 1.0331343E-005
 1.3392961E+003, 3.5749913E-001,-3.3750021E-002,-3.0935379E-001,-9.4132801E-003,-4.5717109E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6761708E-003, 4.9774713E-003, 1.0293366E-005, 1.0293366E-005
 1.3402627E+003, 3.6312658E-001,-3.6190628E-002,-3.2910066E-001,-1.0993742E-002,-4.4996452E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1917533E-003,-1.3162955E-002, 1.0255030E-005, 1.0255030E-005
 1.3412858E+003, 3.5586613E-001,-3.4552789E-002,-3.1105944E-001,-1.0101467E-002,-4.4598670E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0014979E-004, 1.4797190E-004, 1.0217625E-005, 1.0217625E-005
 1.3422913E+003, 3.5982035E-001,-2.9599162E-002,-3.1142231E-001,-1.0463034E-002,-4.4599937E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0519922E-002, 8.3313903E-003, 1.0178944E-005, 1.0178944E-005
 1.3432899E+003, 3.5322274E-001,-3.1020154E-002,-3.1352174E-001,-9.5733828E-003,-4.4807808E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7149295E-004,-8.9701125E-004, 1.0140347E-005, 1.0140347E-005
 1.3442800E+003, 3.5042615E-001,-3.1987265E-002,-3.1282241E-001,-8.9373743E-003,-4.5105653E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4267534E-004,-3.3254032E-003, 1.0102600E-005, 1.0102600E-005
 1.3452775E+003, 3.5710590E-001,-3.3290276E-002,-3.0933698E-001,-9.5425859E-003,-4.5016414E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7241292E-003, 4.9315617E-003, 1.0064786E-005, 1.0064786E-005
 1.3462932E+003, 3.5066937E-001,-3.1916129E-002,-3.1771600E-001,-1.0555353E-002,-4.4255246E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7286098E-003,-9.5225356E-003, 1.0025863E-005, 1.0025863E-005
 1.3472793E+003, 3.4682594E-001,-3.0526971E-002,-3.0268251E-001,-9.3780694E-003,-4.4239837E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6832900E-003, 4.2339627E-003, 9.9882841E-006, 9.9882841E-006
 1.3482800E+003, 3.4190442E-001,-3.3098069E-002,-3.1696486E-001,-9.5203264E-003,-4.3822852E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6203936E-002,-1.7683220E-002, 9.9509126E-006, 9.9509126E-006
 1.3492684E+003, 3.4783720E-001,-3.1760015E-002,-2.9523862E-001,-9.8698039E-003,-4.3618822E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1849642E-002, 1.0964395E-002, 9.9128181E-006, 9.9128181E-006
 1.3502538E+003, 3.3668097E-001,-2.9519970E-002,-3.0900592E-001,-9.2733598E-003,-4.3578130E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8411452E-003,-1.1122640E-002, 9.8747909E-006, 9.8747909E-006
 1.3512900E+003, 3.4433717E-001,-3.2986047E-002,-3.0406160E-001,-1.0398089E-002,-4.3139981E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8551783E-004,-3.1128731E-003, 9.8358473E-006, 9.8358473E-006
 1.3522500E+003, 3.4498376E-001,-3.0198514E-002,-2.9699110E-001,-9.8607152E-003,-4.2957271E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2503820E-003, 7.9291425E-003, 9.7985376E-006, 9.7985376E-006
 1.3532531E+003, 3.3605200E-001,-2.9674532E-002,-3.0367933E-001,-9.5209867E-003,-4.2944920E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3986378E-003,-6.8271460E-003, 9.7608084E-006, 9.7608084E-006
 1.3542722E+003, 3.3070931E-001,-3.0789601E-002,-3.0565554E-001,-8.3360476E-003,-4.2856925E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8733221E-003,-1.4076166E-002, 9.7223872E-006, 9.7223872E-006
 1.3552914E+003, 3.3784437E-001,-3.2988676E-002,-2.9700861E-001,-9.7438910E-003,-4.2220567E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8878336E-003,-1.9010238E-003, 9.6831676E-006, 9.6831676E-006
 1.3562603E+003, 3.5415715E-001,-3.2055353E-002,-3.0169285E-001,-8.9411463E-003,-4.2318694E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2561338E-002, 1.1463572E-002, 9.6459215E-006, 9.6459215E-006
 1.3572509E+003, 3.3472021E-001,-2.9228846E-002,-2.9218903E-001,-8.8490414E-003,-4.2126446E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2759410E-003, 4.4490792E-003, 9.6084041E-006, 9.6084041E-006
 1.3582646E+003, 3.4264470E-001,-3.0215945E-002,-3.0223779E-001,-8.7494406E-003,-4.1993073E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2278673E-004, 1.4373291E-003, 9.5701387E-006, 9.5701387E-006
 1.3592783E+003, 3.3579727E-001,-3.0827994E-002,-3.0024264E-001,-8.8143262E-003,-4.2320020E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6173778E-004,-4.0919180E-003, 9.5315092E-006, 9.5315092E-006
 1.3602582E+003, 3.3026118E-001,-2.8830213E-002,-2.9556344E-001,-8.5807357E-003,-4.1933616E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5801794E-003,-2.7174003E-003, 9.4939417E-006, 9.4939417E-006
 1.3612471E+003, 3.3088111E-001,-2.9140379E-002,-3.0061919E-001,-8.7556310E-003,-4.1634409E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8998273E-003,-7.6382533E-003, 9.4561286E-006, 9.4561286E-006
 1.3622479E+003, 3.2964397E-001,-2.8932519E-002,-2.8933418E-001,-8.6207286E-003,-4.1633724E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3122312E-003, 2.7523828E-003, 9.4182307E-006, 9.4182307E-006
 1.3632488E+003, 3.2671182E-001,-2.8897135E-002,-2.9612768E-001,-8.8256821E-003,-4.1613726E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8111361E-003,-7.1428379E-003, 9.3806452E-006, 9.3806452E-006
 1.3642498E+003, 3.2931926E-001,-2.8802138E-002,-2.8725751E-001,-9.3710458E-003,-4.0938125E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3537273E-003, 3.8844745E-003, 9.3414936E-006, 9.3414936E-006
 1.3652798E+003, 3.1896567E-001,-2.7543172E-002,-2.8869809E-001,-7.8095717E-003,-4.1191753E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0913630E-003,-5.0892776E-003, 9.3037179E-006, 9.3037179E-006
 1.3662432E+003, 3.2430419E-001,-2.7291734E-002,-2.8959792E-001,-8.1502563E-003,-4.0970160E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9458828E-004,-7.3981491E-004, 9.2649803E-006, 9.2649803E-006
 1.3672524E+003, 3.2269860E-001,-2.7543481E-002,-2.8935568E-001,-7.5026777E-003,-4.0738834E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4060821E-004,-1.7073124E-003, 9.2278829E-006, 9.2278829E-006
 1.3682616E+003, 3.2104688E-001,-2.7770150E-002,-2.8305330E-001,-7.4969998E-003,-4.0766494E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6277024E-003, 2.7223528E-003, 9.1891585E-006, 9.1891585E-006
 1.3692709E+003, 3.1868539E-001,-2.8124316E-002,-2.8259265E-001,-8.1000937E-003,-4.0905052E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5772777E-004,-1.3576325E-004, 9.1510035E-006, 9.1510035E-006
 1.3702800E+003, 3.1825253E-001,-2.7104711E-002,-2.9273027E-001,-8.8590856E-003,-4.0411758E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1607600E-003,-1.0445583E-002, 9.1117096E-006, 9.1117096E-006
 1.3712434E+003, 3.1708866E-001,-2.6661065E-002,-2.7759697E-001,-7.7675238E-003,-4.0310787E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7983090E-003, 5.0590719E-003, 9.0752630E-006, 9.0752630E-006
 1.3722527E+003, 3.1243174E-001,-2.7130999E-002,-2.8115858E-001,-7.5332023E-003,-4.0505210E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3355428E-003,-3.3950932E-003, 9.0365386E-006, 9.0365386E-006
 1.3732526E+003, 3.1179962E-001,-2.8662552E-002,-2.8579370E-001,-8.7123578E-003,-3.9812911E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1605775E-002,-1.1372970E-002, 8.9987294E-006, 8.9987294E-006
 1.3742750E+003, 3.1872842E-001,-2.8164177E-002,-2.6993323E-001,-1.0093888E-002,-3.9567295E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4905067E-002, 1.0533170E-002, 8.9600969E-006, 8.9600969E-006
 1.3752408E+003, 2.9825962E-001,-2.5999815E-002,-2.7453419E-001,-8.4252153E-003,-3.9434990E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0275330E-002,-1.0703538E-002, 8.9225978E-006, 8.9225978E-006
 1.3762643E+003, 3.1481119E-001,-2.7613429E-002,-2.8341061E-001,-8.2811357E-003,-3.8946203E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4459828E-003,-4.4978803E-003, 8.8844925E-006, 8.8844925E-006
 1.3772603E+003, 3.0798138E-001,-2.6882952E-002,-2.6486034E-001,-7.8592327E-003,-3.8844430E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0075970E-002, 8.3749698E-003, 8.7835989E-006, 8.7835989E-006
 1.3782778E+003, 3.0464400E-001,-2.6780301E-002,-2.7159689E-001,-8.1550201E-003,-3.9392299E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7569553E-004,-1.8921476E-003, 8.8824227E-006, 8.8824227E-006
 1.3792756E+003, 3.1665307E-001,-2.9082910E-002,-2.8148909E-001,-8.0584887E-003,-4.0621309E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1699957E-003,-1.9814845E-003, 9.1081608E-006, 9.1081608E-006
 1.3802560E+003, 3.2802029E-001,-3.0072870E-002,-2.8356072E-001,-9.2852988E-003,-4.0691168E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3951424E-004, 5.0973286E-003, 9.3327886E-006, 9.3327886E-006
 1.3812520E+003, 3.2670425E-001,-2.8379432E-002,-2.6797133E-001,-8.9521062E-003,-4.1513649E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4934372E-002, 2.1397229E-002, 9.5575520E-006, 9.5575520E-006
 1.3822491E+003, 3.4595384E-001,-2.9781499E-002,-3.1854317E-001,-8.8775060E-003,-4.2894041E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0311911E-002,-1.1252622E-002, 9.7802042E-006, 9.7802042E-006
 1.3832571E+003, 3.4938910E-001,-3.1026405E-002,-3.0389529E-001,-9.5927311E-003,-4.4214350E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6086084E-003, 4.8702554E-003, 1.0007947E-005, 1.0007947E-005
 1.3842690E+003, 3.5686536E-001,-3.3610573E-002,-3.0245024E-001,-1.0181624E-002,-4.4873834E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1848477E-002, 1.0618436E-002, 1.0238433E-005, 1.0238433E-005
 1.3852418E+003, 3.6333173E-001,-3.1980450E-002,-3.3259720E-001,-1.1200504E-002,-4.6097324E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4985811E-003,-1.2451043E-002, 1.0460583E-005, 1.0460583E-005
 1.3862673E+003, 3.7482968E-001,-3.3154938E-002,-3.3237018E-001,-1.0075477E-002,-4.7102988E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2315181E-006,-7.7561710E-004, 1.0672323E-005, 1.0672323E-005
 1.3872347E+003, 3.6350822E-001,-3.5279614E-002,-3.2598152E-001,-1.0223206E-002,-4.6522834E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8960134E-003,-7.9807681E-003, 1.0685067E-005, 1.0685067E-005
 1.3882527E+003, 3.7870135E-001,-3.5538731E-002,-3.1734952E-001,-1.1181796E-002,-4.6950497E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3751198E-002, 1.4626611E-002, 1.0617856E-005, 1.0617856E-005
 1.3892357E+003, 3.6498436E-001,-3.4052544E-002,-3.1976951E-001,-1.1551495E-002,-4.5806619E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0326780E-003,-3.9377125E-004, 1.0551137E-005, 1.0551137E-005
 1.3902502E+003, 4.0626966E-001,-4.0436471E-002,-3.6794354E-001,-1.0346438E-002,-4.5648707E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1177973E-002,-1.2461357E-002, 1.0484588E-005, 1.0484588E-005
 1.3912325E+003, 3.6390851E-001,-3.1882311E-002,-3.2518204E-001,-9.9722266E-003,-4.5634048E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2253039E-003,-3.1326279E-003, 1.0417373E-005, 1.0417373E-005
 1.3922482E+003, 3.6237968E-001,-3.3466409E-002,-3.2127817E-001,-9.5404278E-003,-4.5469677E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4824995E-004,-1.9098676E-003, 1.0351064E-005, 1.0351064E-005
 1.3932637E+003, 3.6490180E-001,-3.3184944E-002,-3.1944131E-001,-9.8812099E-003,-4.4788470E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0642896E-004, 2.3898551E-003, 1.0282171E-005, 1.0282171E-005
 1.3942386E+003, 3.5468327E-001,-3.1228302E-002,-3.2437893E-001,-1.0146852E-002,-4.4924659E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6207620E-003,-1.1075301E-002, 1.0214161E-005, 1.0214161E-005
 1.3952316E+003, 3.5586832E-001,-3.1630862E-002,-3.0924795E-001,-1.0945549E-002,-4.4397370E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5058844E-003, 4.0395197E-003, 1.0148365E-005, 1.0148365E-005
 1.3962588E+003, 3.5011809E-001,-3.3700721E-002,-3.0862127E-001,-1.0807397E-002,-4.4241124E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8789133E-003,-3.0157224E-003, 1.0080922E-005, 1.0080922E-005
 1.3972433E+003, 3.4670090E-001,-2.9660944E-002,-3.1337116E-001,-9.6573384E-003,-4.3806043E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9791993E-003,-5.9929216E-003, 1.0013512E-005, 1.0013512E-005
 1.3982278E+003, 3.5529617E-001,-3.0959975E-002,-3.2010940E-001,-9.4022376E-003,-4.3596656E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8111829E-003,-5.1797973E-003, 9.9472689E-006, 9.9472689E-006
 1.3992550E+003, 3.4565768E-001,-3.0059645E-002,-3.1008162E-001,-8.6213549E-003,-4.3913844E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8492966E-005,-3.1093286E-003, 9.8792658E-006, 9.8792658E-006
 1.4002395E+003, 3.4556605E-001,-3.0729157E-002,-3.0714840E-001,-9.4716291E-003,-4.3278544E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2352455E-003,-1.7874650E-003, 9.8119027E-006, 9.8119027E-006
 1.4012411E+003, 3.2955743E-001,-3.1868432E-002,-2.9070730E-001,-1.0596609E-002,-4.2870744E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5954722E-004,-3.6191921E-003, 9.7447037E-006, 9.7447037E-006
 1.4022257E+003, 3.4591347E-001,-2.9094632E-002,-3.0379186E-001,-9.5914669E-003,-4.2716135E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1625632E-003, 3.4312453E-003, 9.6784795E-006, 9.6784795E-006
 1.4032246E+003, 3.3631372E-001,-2.9225852E-002,-3.0768921E-001,-8.4004302E-003,-4.2251159E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1474668E-003,-9.0060033E-003, 9.6124534E-006, 9.6124534E-006
 1.4042603E+003, 3.3138077E-001,-2.9408098E-002,-2.9867968E-001,-9.4190954E-003,-4.1868541E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0086469E-003,-6.1302926E-003, 9.5440503E-006, 9.5440503E-006
 1.4052253E+003, 3.2991210E-001,-2.7125179E-002,-2.9791046E-001,-7.9765154E-003,-4.1618801E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0467463E-003,-3.1042142E-003, 9.4759002E-006, 9.4759002E-006
 1.4062463E+003, 3.2715663E-001,-2.7982510E-002,-2.9204885E-001,-7.9604294E-003,-4.1324776E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7324513E-004,-8.3929728E-004, 9.4102113E-006, 9.4102113E-006
 1.4072433E+003, 3.3797958E-001,-2.9806796E-002,-3.0085964E-001,-8.0511920E-003,-4.1308529E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0206176E-003,-7.4217612E-004, 9.3428474E-006, 9.3428474E-006
 1.4082416E+003, 3.2447630E-001,-2.8345539E-002,-2.8292658E-001,-8.3762631E-003,-4.1054507E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6894298E-003, 4.8238099E-003, 9.2756288E-006, 9.2756288E-006
 1.4092600E+003, 3.2576092E-001,-2.9409598E-002,-2.8766335E-001,-8.6322753E-003,-4.1034743E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7524297E-004, 5.1594017E-005, 9.2070747E-006, 9.2070747E-006
 1.4102343E+003, 3.1978369E-001,-2.8131319E-002,-2.7760594E-001,-9.3188437E-003,-4.1075280E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7716260E-003, 4.7234732E-003, 9.1412244E-006, 9.1412244E-006
 1.4112261E+003, 3.1577672E-001,-2.7945276E-002,-2.8422808E-001,-9.6570530E-003,-4.0778899E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6375014E-003,-6.0577690E-003, 9.0747214E-006, 9.0747214E-006
 1.4122490E+003, 3.1140500E-001,-2.7040341E-002,-2.8283289E-001,-8.9241487E-003,-3.9912941E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5004408E-003,-7.3963790E-003, 9.0070654E-006, 9.0070654E-006
 1.4132181E+003, 3.0412938E-001,-2.7144208E-002,-2.8539812E-001,-8.1623106E-003,-3.9439456E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3945975E-002,-1.6579200E-002, 8.9402336E-006, 8.9402336E-006
 1.4142416E+003, 3.1276793E-001,-2.7771486E-002,-2.7768507E-001,-8.3208087E-003,-3.9080908E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1974447E-003,-1.0133482E-003, 8.8731068E-006, 8.8731068E-006
 1.4152366E+003, 3.0738329E-001,-2.5600155E-002,-2.6695264E-001,-8.0826516E-003,-3.8932376E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6253353E-003, 6.7439501E-003, 8.8051818E-006, 8.8051818E-006
 1.4162410E+003, 3.0103235E-001,-2.6765373E-002,-2.7794238E-001,-7.8522171E-003,-3.8711423E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2053966E-002,-1.1531483E-002, 8.7375471E-006, 8.7375471E-006
 1.4172402E+003, 2.9940657E-001,-2.7225390E-002,-2.5643851E-001,-8.3358985E-003,-3.8903782E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6072570E-003, 7.4028784E-003, 8.6706168E-006, 8.6706168E-006
 1.4182485E+003, 2.9914284E-001,-2.7152125E-002,-2.6775181E-001,-9.0345384E-003,-3.8350296E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0595352E-003,-4.7994683E-003, 8.6040868E-006, 8.6040868E-006
 1.4192526E+003, 2.9542040E-001,-2.5738246E-002,-2.5656614E-001,-7.9589045E-003,-3.7785498E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1412001E-003, 5.1533294E-003, 8.5362808E-006, 8.5362808E-006
 1.4202450E+003, 3.0174548E-001,-2.6363896E-002,-2.7464224E-001,-8.3881531E-003,-3.7496703E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4623431E-003,-7.6525514E-003, 8.4688322E-006, 8.4688322E-006
 1.4212302E+003, 2.8572967E-001,-2.4466902E-002,-2.5508398E-001,-7.9117373E-003,-3.7169890E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1736126E-003,-1.7366666E-003, 8.3978251E-006, 8.3978251E-006
 1.4222155E+003, 2.8968452E-001,-2.4749794E-002,-2.5927953E-001,-8.0076015E-003,-3.6664070E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5963954E-003,-2.3560673E-003, 8.2371993E-006, 8.2371993E-006
 1.4232456E+003, 2.8034741E-001,-2.3999256E-002,-2.5171089E-001,-7.4224027E-003,-3.5590991E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6470130E-003,-2.7886958E-003, 8.0393851E-006, 8.0393851E-006
 1.4242419E+003, 2.7544240E-001,-2.4822500E-002,-2.4478067E-001,-7.2879112E-003,-3.4447244E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0969297E-003,-1.4521304E-003, 7.8389550E-006, 7.8389550E-006
 1.4252147E+003, 2.6509026E-001,-2.2734406E-002,-2.4535888E-001,-8.0075243E-003,-3.4147810E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0696829E-002,-1.1013972E-002, 7.6497706E-006, 7.6497706E-006
 1.4262269E+003, 2.6431780E-001,-2.2589534E-002,-2.2953324E-001,-7.0121209E-003,-3.3572633E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2187796E-003, 5.1795490E-003, 7.4542829E-006, 7.4542829E-006
 1.4272391E+003, 2.4873284E-001,-2.2238535E-002,-2.2849535E-001,-8.1039352E-003,-3.2387615E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1765185E-003,-1.0108220E-002, 7.2585885E-006, 7.2585885E-006
 1.4282513E+003, 2.5931081E-001,-2.1138593E-002,-2.3289518E-001,-7.4879275E-003,-3.1310925E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3071285E-004,-2.2140209E-003, 7.0598364E-006, 7.0598364E-006
 1.4292104E+003, 2.3523891E-001,-2.0670092E-002,-2.1692518E-001,-6.1509012E-003,-3.0855552E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4674745E-003,-8.5103487E-003, 6.8778939E-006, 6.8778939E-006
 1.4302108E+003, 2.4195221E-001,-2.1189406E-002,-2.1540987E-001,-7.2435640E-003,-3.0743472E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2066190E-004,-1.8937093E-003, 6.8771520E-006, 6.8771520E-006
 1.4312094E+003, 2.3898958E-001,-2.0336125E-002,-2.1502443E-001,-7.5167614E-003,-3.1144153E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2693621E-003,-3.8908513E-003, 6.9543027E-006, 6.9543027E-006
 1.4322080E+003, 2.5097070E-001,-2.2066903E-002,-2.1115662E-001,-7.0911330E-003,-3.1366910E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0501796E-002, 1.0652913E-002, 7.0296915E-006, 7.0296915E-006
 1.4332065E+003, 2.4432186E-001,-2.0205993E-002,-2.2123502E-001,-7.8986439E-003,-3.1545823E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5820005E-003,-5.0209458E-003, 7.1050804E-006, 7.1050804E-006
 1.4342052E+003, 2.5238500E-001,-2.2642816E-002,-2.3395529E-001,-7.0038955E-003,-3.2042243E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5201444E-003,-1.1220204E-002, 7.1816659E-006, 7.1816659E-006
 1.4352418E+003, 2.5522646E-001,-2.2853437E-002,-2.1804633E-001,-7.0007789E-003,-3.2228934E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1623380E-003, 7.3226970E-003, 7.2592669E-006, 7.2592669E-006
 1.4362228E+003, 2.5411943E-001,-2.1580890E-002,-2.1136966E-001,-7.5976696E-003,-3.3120731E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5241099E-002, 1.3567898E-002, 7.3373454E-006, 7.3373454E-006
 1.4372474E+003, 2.5849466E-001,-2.1060522E-002,-2.3485126E-001,-7.7970507E-003,-3.3008356E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9394762E-003,-5.2174749E-003, 7.4124045E-006, 7.4124045E-006
 1.4382498E+003, 2.5548572E-001,-2.2069561E-002,-2.2944926E-001,-7.1736731E-003,-3.3357869E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1188722E-004,-3.2101111E-003, 7.4905055E-006, 7.4905055E-006
 1.4392412E+003, 2.6570017E-001,-2.3665182E-002,-2.3171607E-001,-7.1884149E-003,-3.3909972E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3665128E-003, 3.1271036E-003, 7.5673842E-006, 7.5673842E-006
 1.4402404E+003, 2.6821778E-001,-2.3217050E-002,-2.4074202E-001,-7.7635227E-003,-3.3835324E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6709809E-003,-3.5081982E-003, 7.6438844E-006, 7.6438844E-006
