s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 6.1200476E+002, 2.0833159E+000,-1.3977497E-001,-1.8522315E+000,-6.2472902E-002,-1.2392352E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2228234E-002, 2.8712598E-002, 4.5458572E-005, 4.5458572E-005
 6.1321448E+002, 2.1179216E+000,-1.4668705E-001,-1.9638092E+000,-6.5359699E-002,-1.2425520E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3970571E-002,-5.8058593E-002, 4.5423754E-005, 4.5423754E-005
 6.1441248E+002, 2.1300698E+000,-1.5594392E-001,-1.9228214E+000,-8.3109972E-002,-1.2245662E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1884565E-002,-3.1927884E-002, 4.5376983E-005, 4.5376983E-005
 6.1561938E+002, 2.1143215E+000,-1.6665663E-001,-1.8615677E+000,-7.3153704E-002,-1.2375103E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0117974E-002, 1.2819812E-002, 4.5149762E-005, 4.5149762E-005
 6.1682239E+002, 2.1248137E+000,-1.3859725E-001,-1.9186025E+000,-7.0497185E-002,-1.2342806E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2435650E-002,-3.0066020E-003, 4.4856049E-005, 4.4856049E-005
 6.1802087E+002, 2.1076915E+000,-1.4449406E-001,-1.9287839E+000,-6.0314395E-002,-1.2133089E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9764181E-002,-2.6022191E-002, 4.4565813E-005, 4.4565813E-005
 6.1920068E+002, 2.1270720E+000,-1.4799213E-001,-1.9692540E+000,-6.1324836E-002,-1.2055311E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3555752E-002,-5.1619530E-002, 4.4276776E-005, 4.4276776E-005
 6.2040100E+002, 2.0354338E+000,-1.4458155E-001,-1.8408817E+000,-5.5924075E-002,-1.1797386E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2832046E-003,-6.0715100E-003, 4.3987369E-005, 4.3987369E-005
 6.2161090E+002, 2.0350407E+000,-1.3680988E-001,-1.8395328E+000,-6.3006463E-002,-1.1999835E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1597183E-002,-4.4284631E-003, 4.3696364E-005, 4.3696364E-005
 6.2281500E+002, 1.9727379E+000,-1.3934684E-001,-1.8226299E+000,-6.5619285E-002,-1.1797023E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6336281E-002,-5.4976062E-002, 4.3401585E-005, 4.3401585E-005
 6.2402283E+002, 2.0370458E+000,-1.2033170E-001,-1.8069916E+000,-5.3667342E-002,-1.2064079E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4264158E-002, 5.5934512E-002, 4.3110901E-005, 4.3110901E-005
 6.2521655E+002, 2.0105590E+000,-1.2987033E-001,-1.8577806E+000,-6.5655280E-002,-1.1929496E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3666561E-002,-4.2866495E-002, 4.2818365E-005, 4.2818365E-005
 6.2641223E+002, 1.9616652E+000,-1.3806311E-001,-1.8055438E+000,-8.3276697E-002,-1.1969739E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1109425E-002,-6.5338058E-002, 4.2527642E-005, 4.2527642E-005
 6.2760895E+002, 2.0014743E+000,-1.4262371E-001,-1.8224119E+000,-6.0369361E-002,-1.1298418E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6939450E-002,-2.4043687E-002, 4.2238404E-005, 4.2238404E-005
 6.2880164E+002, 2.0010697E+000,-1.5133692E-001,-1.8206975E+000,-5.4944208E-002,-1.1603494E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8930023E-002,-2.6025010E-002, 4.1947148E-005, 4.1947148E-005
 6.3001868E+002, 1.9260180E+000,-1.4125163E-001,-1.6949580E+000,-6.5079735E-002,-1.1500792E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5870133E-002, 2.4613623E-002, 4.1655891E-005, 4.1655891E-005
 6.3121741E+002, 1.9668841E+000,-1.2189627E-001,-1.7750197E+000,-6.7356364E-002,-1.1442398E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2695801E-002, 2.4973857E-003, 4.1361863E-005, 4.1361863E-005
 6.3240692E+002, 1.9789195E+000,-1.3189083E-001,-1.8404610E+000,-5.8475854E-002,-1.1398439E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9993776E-002,-5.2022137E-002, 4.1070843E-005, 4.1070843E-005
 6.3360352E+002, 1.9337401E+000,-1.3942754E-001,-1.7713369E+000,-6.1621532E-002,-1.1064700E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8627346E-002,-3.8756491E-002, 4.0782354E-005, 4.0782354E-005
 6.3480249E+002, 1.9672412E+000,-1.3931482E-001,-1.7527119E+000,-6.8233778E-002,-1.1248133E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5937376E-002, 6.8682820E-003, 4.0490757E-005, 4.0490757E-005
 6.3602228E+002, 1.8544419E+000,-1.1544864E-001,-1.6836976E+000,-5.9027028E-002,-1.1113570E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7724739E-003,-3.8424932E-003, 4.0198034E-005, 4.0198034E-005
 6.3721118E+002, 1.8572618E+000,-1.3205297E-001,-1.6969151E+000,-5.3695466E-002,-1.0891816E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8780580E-002,-2.5510626E-002, 3.9905387E-005, 3.9905387E-005
 6.3841089E+002, 1.9328252E+000,-1.2964325E-001,-1.7881380E+000,-5.3610987E-002,-1.0706899E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1508553E-002,-3.8674126E-002, 3.9614567E-005, 3.9614567E-005
 6.3960834E+002, 1.8343885E+000,-1.2120082E-001,-1.6371506E+000,-5.4901405E-002,-1.0775357E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2346085E-002, 2.1027967E-002, 3.9324655E-005, 3.9324655E-005
 6.4080414E+002, 1.8478353E+000,-1.3065808E-001,-1.6955418E+000,-5.9325406E-002,-1.0659842E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2564738E-002,-3.7796598E-002, 3.9032619E-005, 3.9032619E-005
 6.4200800E+002, 1.8654833E+000,-1.1611185E-001,-1.7129967E+000,-5.1313656E-002,-1.0701673E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6174659E-004,-1.5045940E-002, 3.8741677E-005, 3.8741677E-005
 6.4321063E+002, 1.7839336E+000,-1.0795953E-001,-1.6353872E+000,-5.1133589E-002,-1.0755533E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0397444E-003,-1.0654280E-002, 3.8450626E-005, 3.8450626E-005
 6.4440289E+002, 1.8096417E+000,-1.2377177E-001,-1.6407120E+000,-5.4710112E-002,-1.0511489E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1224590E-003,-9.6573354E-003, 3.8159758E-005, 3.8159758E-005
 6.4560522E+002, 1.7857618E+000,-1.3384920E-001,-1.6169774E+000,-5.1310108E-002,-1.0629357E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6964856E-003,-1.6481247E-002, 3.7869314E-005, 3.7869314E-005
 6.4682379E+002, 1.7266984E+000,-1.1871930E-001,-1.5993998E+000,-5.8749768E-002,-1.0210015E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2941458E-002,-5.0272568E-002, 3.7573201E-005, 3.7573201E-005
 6.4801379E+002, 1.7610639E+000,-1.3003301E-001,-1.5881110E+000,-5.2364271E-002,-1.0233793E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1081017E-004,-9.5467420E-003, 3.7281967E-005, 3.7281967E-005
 6.4920203E+002, 1.6963418E+000,-1.0427944E-001,-1.4882870E+000,-5.3702646E-002,-1.0323732E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2551675E-002, 4.9969528E-002, 3.6994569E-005, 3.6994569E-005
 6.5041101E+002, 1.7406835E+000,-1.2155914E-001,-1.6499630E+000,-5.3019836E-002,-9.9562135E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5096154E-002,-8.3958006E-002, 3.6701760E-005, 3.6701760E-005
 6.5160370E+002, 1.7031056E+000,-9.8955961E-002,-1.5158369E+000,-4.2582866E-002,-1.0396284E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4347452E-002, 4.5625968E-002, 3.6411604E-005, 3.6411604E-005
 6.5282294E+002, 1.6553616E+000,-1.0664846E-001,-1.5329291E+000,-6.5574720E-002,-1.0349221E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1758177E-002,-4.9894189E-002, 3.6121538E-005, 3.6121538E-005
 6.5401746E+002, 1.6721630E+000,-1.0545839E-001,-1.5236712E+000,-5.4725939E-002,-1.0090888E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3478293E-003,-1.1793378E-002, 3.5891796E-005, 3.5891796E-005
 6.5520563E+002, 1.6872723E+000,-1.0163221E-001,-1.5156724E+000,-4.6878427E-002,-1.0102575E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3921654E-002, 2.2988175E-002, 3.5685636E-005, 3.5685636E-005
 6.5641760E+002, 1.6481705E+000,-1.1177966E-001,-1.5089265E+000,-5.9356488E-002,-1.0251846E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9959220E-002,-3.1994605E-002, 3.5475339E-005, 3.5475339E-005
 6.5762292E+002, 1.7298849E+000,-1.1701090E-001,-1.5595346E+000,-6.8532348E-002,-9.6950573E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7230260E-004,-1.5289918E-002, 3.5266931E-005, 3.5266931E-005
 6.5881946E+002, 1.6632374E+000,-1.0681844E-001,-1.5208223E+000,-4.8178784E-002,-1.0114282E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2292279E-003,-1.2683316E-002, 3.5056315E-005, 3.5056315E-005
 6.6000665E+002, 1.6442952E+000,-1.1270740E-001,-1.5345928E+000,-6.9031273E-002,-9.7166419E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7272080E-002,-7.2133468E-002, 3.4850240E-005, 3.4850240E-005
 6.6121826E+002, 1.5899547E+000,-9.7102930E-002,-1.3887542E+000,-5.1043903E-002,-9.7212981E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9377989E-002, 5.2956403E-002, 3.4642584E-005, 3.4642584E-005
 6.6241772E+002, 1.5884138E+000,-9.9559456E-002,-1.4730063E+000,-5.6038821E-002,-9.7233497E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7903316E-002,-4.0288081E-002, 3.4431377E-005, 3.4431377E-005
 6.6362323E+002, 1.5695838E+000,-9.7035788E-002,-1.4501860E+000,-4.9022689E-002,-9.8241543E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2648302E-002,-2.6758966E-002, 3.4223676E-005, 3.4223676E-005
 6.6480676E+002, 1.6040709E+000,-1.1064677E-001,-1.4660822E+000,-4.9338410E-002,-9.2865293E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2182194E-002,-2.2089300E-002, 3.4016211E-005, 3.4016211E-005
 6.6601495E+002, 1.5746702E+000,-8.6426839E-002,-1.4129408E+000,-4.5314053E-002,-9.6810146E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3225091E-002, 2.9891653E-002, 3.3806479E-005, 3.3806479E-005
 6.6721539E+002, 1.6072923E+000,-1.0003829E-001,-1.5452078E+000,-4.6423583E-002,-9.3450099E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5532882E-002,-8.4470782E-002, 3.3598759E-005, 3.3598759E-005
 6.6841064E+002, 1.5963655E+000,-1.0315465E-001,-1.4497456E+000,-4.3913665E-002,-9.3129911E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8678312E-003,-5.4160832E-004, 3.3389108E-005, 3.3389108E-005
 6.6962732E+002, 1.5469805E+000,-9.0638581E-002,-1.4255467E+000,-4.0682089E-002,-9.2113692E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6641706E-003,-9.9789594E-003, 3.3180293E-005, 3.3180293E-005
 6.7080975E+002, 1.5457578E+000,-8.7597385E-002,-1.3866867E+000,-3.8351039E-002,-9.3319458E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5282662E-002, 3.3029431E-002, 3.2970530E-005, 3.2970530E-005
 6.7201147E+002, 1.5252871E+000,-8.7114298E-002,-1.3943885E+000,-4.8575576E-002,-9.3676335E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9188748E-003,-4.8849683E-003, 3.2762530E-005, 3.2762530E-005
 6.7320795E+002, 1.5343849E+000,-1.0509031E-001,-1.4619526E+000,-5.1567872E-002,-9.1052919E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1218520E-002,-8.4316963E-002, 3.2555190E-005, 3.2555190E-005
 6.7440063E+002, 1.5008529E+000,-8.7890027E-002,-1.3221431E+000,-4.1245453E-002,-9.2423606E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8351613E-002, 4.9481973E-002, 3.2347314E-005, 3.2347314E-005
 6.7560779E+002, 1.5174511E+000,-1.0341188E-001,-1.4126751E+000,-5.1267431E-002,-9.2852890E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6707014E-002,-4.9996087E-002, 3.2138391E-005, 3.2138391E-005
 6.7682190E+002, 1.4710576E+000,-8.6406264E-002,-1.3200426E+000,-5.1109033E-002,-8.8044064E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4812112E-002, 1.3411683E-002, 3.1928167E-005, 3.1928167E-005
 6.7800287E+002, 1.4850867E+000,-8.6737598E-002,-1.4075578E+000,-4.3094482E-002,-8.8724456E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9656995E-002,-5.2391921E-002, 3.1718531E-005, 3.1718531E-005
 6.7922333E+002, 1.5283720E+000,-9.5733994E-002,-1.3804577E+000,-4.1138907E-002,-8.9268909E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0133695E-002, 1.0952175E-002, 3.1510654E-005, 3.1510654E-005
 6.8040552E+002, 1.4521276E+000,-9.6982917E-002,-1.3268633E+000,-4.7735794E-002,-8.7785143E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7962664E-003,-1.9542150E-002, 3.1301363E-005, 3.1301363E-005
 6.8162048E+002, 1.4551677E+000,-8.3666956E-002,-1.3648487E+000,-4.2368718E-002,-8.5618909E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4449015E-002,-3.5802330E-002, 3.1093238E-005, 3.1093238E-005
 6.8282257E+002, 1.4622709E+000,-9.7993589E-002,-1.3196925E+000,-4.4655675E-002,-8.8956043E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7288943E-002,-1.5980501E-004, 3.0883086E-005, 3.0883086E-005
 6.8400665E+002, 1.4081346E+000,-7.9734111E-002,-1.2643088E+000,-5.4506629E-002,-8.7709517E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3466609E-002, 9.4972977E-003, 3.0675265E-005, 3.0675265E-005
 6.8521783E+002, 1.4298445E+000,-8.9457866E-002,-1.3013917E+000,-4.3340378E-002,-8.6752761E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5759261E-003,-4.4321655E-003, 3.0467022E-005, 3.0467022E-005
 6.8641785E+002, 1.3694864E+000,-7.7005371E-002,-1.2864297E+000,-4.3178001E-002,-8.6966858E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9372687E-002,-3.7213612E-002, 3.0256835E-005, 3.0256835E-005
 6.8761523E+002, 1.4292774E+000,-8.9586567E-002,-1.2868175E+000,-4.1211060E-002,-8.4802057E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0255878E-002, 1.1577468E-002, 3.0048375E-005, 3.0048375E-005
 6.8881610E+002, 1.3063463E+000,-8.1924684E-002,-1.2066854E+000,-3.9575281E-002,-8.4500332E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2863847E-002,-2.1923645E-002, 2.9842185E-005, 2.9842185E-005
 6.9001294E+002, 1.4031366E+000,-8.2445594E-002,-1.3101502E+000,-4.3834834E-002,-8.4292303E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3434886E-002,-3.3378329E-002, 2.9631112E-005, 2.9631112E-005
 6.9121802E+002, 1.4081062E+000,-8.5105017E-002,-1.2723866E+000,-4.2975460E-002,-8.2234075E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3918385E-002, 7.5569039E-003, 2.9422631E-005, 2.9422631E-005
 6.9242609E+002, 1.3556322E+000,-7.8571554E-002,-1.2483447E+000,-4.2318541E-002,-8.5251797E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7180617E-003,-1.3687774E-002, 2.9199267E-005, 2.9199267E-005
 6.9361041E+002, 1.3711957E+000,-8.2452908E-002,-1.2729204E+000,-3.8994586E-002,-8.2633044E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8526101E-002,-2.3254810E-002, 2.8971100E-005, 2.8971100E-005
 6.9480847E+002, 1.3493225E+000,-7.9947597E-002,-1.2258791E+000,-3.9969203E-002,-8.0573044E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1606354E-002, 3.4460682E-003, 2.8749655E-005, 2.8749655E-005
 6.9602527E+002, 1.3145253E+000,-7.6796111E-002,-1.2488083E+000,-3.4521407E-002,-8.0937659E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7258588E-002,-4.5681437E-002, 2.8520253E-005, 2.8520253E-005
 6.9720673E+002, 1.3312077E+000,-8.2111297E-002,-1.2014067E+000,-3.8535948E-002,-8.0243352E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3799780E-002, 9.0734968E-003, 2.8294064E-005, 2.8294064E-005
 6.9840588E+002, 1.3126094E+000,-7.7382624E-002,-1.1759485E+000,-4.1052151E-002,-8.0090363E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9061535E-002, 1.8145964E-002, 2.8071407E-005, 2.8071407E-005
 6.9961072E+002, 1.2831979E+000,-8.2428987E-002,-1.1774592E+000,-4.5275811E-002,-7.9666331E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3715959E-002,-2.2045775E-002, 2.7842029E-005, 2.7842029E-005
 7.0080219E+002, 1.3047589E+000,-7.0540219E-002,-1.1468706E+000,-4.5196456E-002,-8.0440174E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7574653E-002, 4.2071157E-002, 2.7616536E-005, 2.7616536E-005
 7.0201080E+002, 1.2628088E+000,-7.2560587E-002,-1.2064374E+000,-4.5376556E-002,-7.9479430E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8876649E-002,-6.1645263E-002, 2.7390036E-005, 2.7390036E-005
 7.0320288E+002, 1.2731747E+000,-7.9294306E-002,-1.1995644E+000,-5.5248110E-002,-7.8864111E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9567218E-002,-6.1011009E-002, 2.7164281E-005, 2.7164281E-005
 7.0442206E+002, 1.2740724E+000,-7.4156773E-002,-1.1443117E+000,-4.3728191E-002,-7.6907148E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3865189E-002, 1.1798810E-002, 2.6937094E-005, 2.6937094E-005
 7.0562378E+002, 1.2353803E+000,-7.2347978E-002,-1.1401735E+000,-4.9201302E-002,-7.8386714E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1300118E-002,-2.6420895E-002, 2.6708554E-005, 2.6708554E-005
 7.0681482E+002, 1.2365227E+000,-7.1430286E-002,-1.0949398E+000,-4.0670239E-002,-7.5354557E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3074513E-002, 2.9407053E-002, 2.6484010E-005, 2.6484010E-005
 7.0801569E+002, 1.2248325E+000,-6.6784952E-002,-1.1452608E+000,-3.7577300E-002,-7.5828619E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0656874E-002,-2.4866355E-002, 2.6256629E-005, 2.6256629E-005
 7.0922882E+002, 1.2180507E+000,-7.0587062E-002,-1.1046467E+000,-5.2380026E-002,-7.5558335E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4139015E-004,-9.6386408E-003, 2.6029669E-005, 2.6029669E-005
 7.1040063E+002, 1.2149962E+000,-6.6220079E-002,-1.1385509E+000,-4.6842426E-002,-7.3934944E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4145623E-002,-3.6691236E-002, 2.5805189E-005, 2.5805189E-005
 7.1161548E+002, 1.2153992E+000,-6.9373721E-002,-1.0653341E+000,-4.0628354E-002,-7.4180351E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7616574E-002, 3.9988849E-002, 2.5580823E-005, 2.5580823E-005
 7.1280798E+002, 1.1535945E+000,-6.1690256E-002,-1.1315331E+000,-4.0580596E-002,-7.3319257E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8030143E-002,-8.0282761E-002, 2.5353215E-005, 2.5353215E-005
 7.1401495E+002, 1.1767069E+000,-6.9494775E-002,-1.0719664E+000,-3.6134902E-002,-7.2258382E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8351445E-003,-9.6141626E-004, 2.5127321E-005, 2.5127321E-005
 7.1522516E+002, 1.1438833E+000,-6.4254631E-002,-1.0590332E+000,-3.3893679E-002,-7.2794372E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7942784E-004,-1.3371018E-002, 2.4898296E-005, 2.4898296E-005
 7.1640802E+002, 1.1413057E+000,-6.7996813E-002,-1.0764119E+000,-3.3082120E-002,-7.0782595E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2377700E-002,-3.6255848E-002, 2.4674254E-005, 2.4674254E-005
 7.1761719E+002, 1.1562465E+000,-6.2969056E-002,-1.0290704E+000,-3.1477708E-002,-7.1049527E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7965030E-002, 3.2658250E-002, 2.4448013E-005, 2.4448013E-005
 7.1880267E+002, 1.1144747E+000,-6.3048176E-002,-1.0541211E+000,-3.4876169E-002,-6.8911168E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6448346E-002,-3.7639695E-002, 2.4222760E-005, 2.4222760E-005
 7.2002448E+002, 1.0986407E+000,-6.0806636E-002,-1.0095473E+000,-3.3968268E-002,-6.8650268E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2654918E-003,-5.7501909E-003, 2.3996109E-005, 2.3996109E-005
 7.2120709E+002, 1.0971651E+000,-5.8336000E-002,-1.0209204E+000,-3.0958912E-002,-6.8088469E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0843360E-002,-1.3118322E-002, 2.3768037E-005, 2.3768037E-005
 7.2241296E+002, 1.0968930E+000,-5.8555222E-002,-1.0030182E+000,-2.8492867E-002,-6.7932169E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3454194E-002, 6.7587125E-003, 2.3543806E-005, 2.3543806E-005
 7.2361670E+002, 1.0979693E+000,-6.3241372E-002,-1.0213232E+000,-3.1888199E-002,-6.6708475E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2173321E-003,-1.8550125E-002, 2.3315267E-005, 2.3315267E-005
 7.2482971E+002, 1.0755956E+000,-5.8809421E-002,-9.9852119E-001,-3.1030408E-002,-6.7517304E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8179886E-003,-1.2832898E-002, 2.3089127E-005, 2.3089127E-005
 7.2601929E+002, 1.0783113E+000,-5.8646708E-002,-9.9047936E-001,-2.7376381E-002,-6.6603769E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0052757E-002, 1.7422983E-003, 2.2861401E-005, 2.2861401E-005
 7.2720367E+002, 1.0561479E+000,-5.6623708E-002,-9.8589754E-001,-2.6526091E-002,-6.6070471E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4732567E-003,-1.2965531E-002, 2.2637790E-005, 2.2637790E-005
 7.2842041E+002, 1.0480140E+000,-5.7413611E-002,-9.6291520E-001,-3.1122254E-002,-6.5397772E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9105280E-003,-3.5025015E-003, 2.2411506E-005, 2.2411506E-005
 7.2960785E+002, 1.0256217E+000,-5.5401341E-002,-9.5348254E-001,-2.8441363E-002,-6.5311313E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1951358E-002,-1.1768821E-002, 2.2188925E-005, 2.2188925E-005
 7.3082758E+002, 1.0072731E+000,-5.6536816E-002,-9.2077324E-001,-3.3963493E-002,-6.4703224E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1505804E-003,-4.0651730E-003, 2.2008908E-005, 2.2008908E-005
 7.3200018E+002, 1.0078068E+000,-5.4500561E-002,-9.5296830E-001,-2.8475180E-002,-6.4160839E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5395831E-002,-2.8201404E-002, 2.1842746E-005, 2.1842746E-005
 7.3322046E+002, 1.0045204E+000,-5.6795575E-002,-9.1029461E-001,-3.1468327E-002,-6.3539227E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3455846E-002, 5.8983969E-003, 2.1675191E-005, 2.1675191E-005
 7.3440637E+002, 9.9047518E-001,-5.6051909E-002,-9.1144465E-001,-3.0970997E-002,-6.3573342E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3056373E-003,-8.0559557E-003, 2.1508705E-005, 2.1508705E-005
 7.3562573E+002, 9.8908286E-001,-5.3902291E-002,-9.1699062E-001,-2.9700578E-002,-6.2283359E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3302985E-003,-1.1572910E-002, 2.1341127E-005, 2.1341127E-005
 7.3681854E+002, 9.8033449E-001,-5.1980708E-002,-8.9671035E-001,-3.3432219E-002,-6.3086437E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1392737E-003,-1.8518771E-003, 2.1174376E-005, 2.1174376E-005
 7.3800073E+002, 9.7558464E-001,-5.6297026E-002,-9.0530030E-001,-3.2189477E-002,-6.1636157E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8337887E-003,-1.8263801E-002, 2.1008539E-005, 2.1008539E-005
